isolate_code,temperature,growth_constant
1,18,0.1654084376981836
1,18.1,0.1587087726339159
1,18.2,0.15185226047023573
1,18.3,0.1448375259298881
1,18.400000000000002,0.1376631848341184
1,18.5,0.1303278440532331
1,18.6,0.12283010145690874
1,18.7,0.1151685458642538
1,18.8,0.10734175699361306
1,18.900000000000002,0.09934830541212214
1,19,0.09118675248500448
1,19.1,0.08285565032461245
1,19.200000000000003,0.07435354173921269
1,19.3,0.06567896018151086
1,19.400000000000002,0.056830429696916485
1,19.5,0.047806464871549124
1,19.6,0.0386055707799782
1,19.700000000000003,0.029226242932703303
1,19.8,0.019666967223367096
1,19.900000000000002,0.009926219875701513
1,20,2.4673902100591794e-6
1,20.1,-0.010105833509423729
1,20.200000000000003,-0.020400235930191708
1,20.3,-0.0308823028638929
1,20.400000000000002,-0.04155360724153661
1,20.5,-0.0524157319880157
1,20.6,-0.06347027007706103
1,20.700000000000003,-0.07471882458646588
1,20.8,-0.08616300875359312
1,20.900000000000002,-0.09780444603116027
1,21,-0.10964477014330135
1,21.1,-0.12168562514191639
1,21.200000000000003,-0.13392866546329782
1,21.3,-0.14637555598504487
1,21.400000000000002,-0.1590279720832652
1,21.5,-0.171887599690057
1,21.6,-0.18495613535128805
1,21.700000000000003,-0.1982352862846563
1,21.8,-0.21172677043804736
1,21.900000000000002,-0.22543231654818296
1,22,-0.23935366419956072
1,22.1,-0.2534925638836946
1,22.200000000000003,-0.26785077705864485
1,22.3,-0.28243007620885185
1,22.400000000000002,-0.2972322449052694
1,22.5,-0.31225907786579127
1,22.6,-0.32751238101599234
1,22.700000000000003,-0.3429939715501617
1,22.8,-0.3587056779926474
1,22.900000000000002,-0.37464934025950886
1,23,-0.3908268097204706
1,23.1,-0.40723994926119306
1,23.200000000000003,-0.4238906333458485
1,23.3,-0.44078074808001305
1,23.400000000000002,-0.45791219127387295
1,23.5,-0.47528687250574
1,23.6,-0.4929067131858936
1,23.700000000000003,-0.510773646620732
1,23.8,-0.5288896180772483
1,23.900000000000002,-0.5472565848478298
1,24,-0.5658765163153713
1,24.1,-0.5847513940187256
1,24.200000000000003,-0.6038832117184655
1,24.3,-0.623273975462986
1,24.400000000000002,-0.6429257036549303
1,24.5,-0.6628404271179417
1,24.6,-0.6830201891637566
1,24.700000000000003,-0.7034670456596234
1,24.8,-0.7241830650960607
1,24.900000000000002,-0.7451703286549528
1,25,-0.7664309302779785
1,25.1,-0.7879669767353885
1,25.200000000000003,-0.8097805876951132
1,25.3,-0.831873895792223
1,25.400000000000002,-0.8542490466987311
1,25.5,-0.8769081991937374
1,25.6,-0.8998535252339294
1,25.700000000000003,-0.9230872100244237
1,25.8,-0.9466114520899631
1,25.900000000000002,-0.9704284633464718
1,26,-0.9945404691729504
1,26.1,-1.0189497084837458
1,26.200000000000003,-1.0436584338011625
1,26.3,-1.068668911328444
1,26.400000000000002,-1.093983421023113
1,26.5,-1.1196042566706688
1,26.6,-1.1455337259586604
1,26.700000000000003,-1.1717741505511137
1,26.8,-1.198327866163336
1,26.900000000000002,-1.2251972226370875
1,27,-1.2523845840161199
1,27.1,-1.2798923286220978
1,27.200000000000003,-1.3077228491308839
1,27.3,-1.3358785526492074
1,27.400000000000002,-1.3643618607917154
1,27.5,-1.393175209758391
1,27.6,-1.4223210504123682
1,27.700000000000003,-1.4518018483581203
1,27.8,-1.4816200840200355
1,27.900000000000002,-1.511778252721391
1,28,-1.5422788647636958
1,28.1,-1.573124445506446
1,28.200000000000003,-1.604317535447256
1,28.3,-1.6358606903023953
1,28.400000000000002,-1.6677564810877175
1,28.5,-1.7000074941999863
1,28.6,-1.7326163314986092
1,28.700000000000003,-1.765585610387761
1,28.8,-1.7989179638989183
1,28.900000000000002,-1.8326160407738104
1,29,-1.8666825055477516
1,29.1,-1.9011200386334137
1,29.200000000000003,-1.935931336404984
1,29.3,-1.971119111282753
1,29.400000000000002,-2.006686091818115
1,29.5,-2.042635022778979
1,29.6,-2.078968665235606
1,29.700000000000003,-2.115689796646864
1,29.8,-2.1528012109469117
1,29.900000000000002,-2.1903057186322936
1,30,-2.2282061468494816
1,30.1,-2.2665053394828347
1,30.200000000000003,-2.3052061572429836
1,30.3,-2.3443114777556615
1,30.400000000000002,-2.383824195650967
1,30.5,-2.423747222653056
1,30.6,-2.4640834876702833
1,30.700000000000003,-2.5048359368857755
1,30.8,-2.546007533848456
1,30.900000000000002,-2.587601259564514
1,31,-2.629620112589313
1,31.1,-2.6720671091197588
1,31.200000000000003,-2.714945283087113
1,31.3,-2.7582576862502606
1,31.400000000000002,-2.8020073882894407
1,31.5,-2.8461974769004232
1,31.6,-2.890831057889155
1,31.700000000000003,-2.9359112552668636
1,31.8,-2.981441211345625
1,31.900000000000002,-3.027424086834404
1,32,-3.073863060935553
1,32.1,-3.120761331441797
1,32.2,-3.1681221148336656
1,32.300000000000004,-3.215948646377433
1,32.4,-3.264244180223506
1,32.5,-3.3130119895053216
1,32.6,-3.362255366438689
1,32.7,-3.411977622421647
1,32.800000000000004,-3.4621820881347936
1,32.9,-3.512872113642108
1,33,-3.564051068492272
1,33.1,-3.615722341820456
1,33.2,-3.6678893424506334
1,33.300000000000004,-3.7205554989983742
1,33.4,-3.7737242599741414
1,33.5,-3.827399093887103
1,33.6,-3.881583489349416
1,33.7,-3.9362809551810565
1,33.800000000000004,-3.991495020515131
1,33.9,-4.047229234903712
1,34,-4.103487168424193
1,34.1,-4.160272411786137
1,34.2,-4.217588576438659
1,34.300000000000004,-4.2754392946783435
1,34.4,-4.333828219757659
1,34.5,-4.392759025993914
1,34.6,-4.452235408878739
1,34.7,-4.512261085188093
1,34.800000000000004,-4.572839793092813
1,34.9,-4.633975292269691
1,35,-4.695671364013105
1,35.1,-4.7579318113471585
1,35.2,-4.820760459138397
1,35.300000000000004,-4.884161154209054
1,35.4,-4.94813776545084
1,35.5,-5.0126941839393115
1,35.6,-5.07783432304874
1,35.7,-5.143562118567596
1,35.800000000000004,-5.209881528814542
1,35.9,-5.27679653475502
1,36,-5.344311140118407
1,36.1,-5.412429371515682
1,36.2,-5.481155278557729
1,36.300000000000004,-5.550492933974172
1,36.4,-5.620446433732795
1,36.5,-5.69101989715955
1,36.6,-5.762217467059108
1,36.7,-5.834043309836039
1,36.800000000000004,-5.906501615616541
1,36.9,-5.97959659837077
1,37,-6.05333249603577
1,37.1,-6.127713570638973
1,37.2,-6.202744108422307
1,37.300000000000004,-6.278428419966906
1,37.4,-6.3547708403184116
1,37.5,-6.431775729112899
1,37.6,-6.509447470703369
1,37.7,-6.5877904742868845
1,37.800000000000004,-6.666809174032314
1,37.9,-6.746508029208667
1,38,-6.826891524314107
1,38.1,-6.907964169205475
1,38.2,-6.989730499228561
1,38.300000000000004,-7.072195075348917
1,38.400000000000006,-7.155362484283332
1,38.5,-7.2392373386319315
1,38.6,-7.323824277010929
1,38.7,-7.409127964185973
1,38.800000000000004,-7.495153091206182
1,38.900000000000006,-7.581904375538794
1,39,-7.669386561204467
1,39.1,-7.757604418913258
1,39.2,-7.846562746201197
1,39.300000000000004,-7.936266367567568
1,39.400000000000006,-8.026720134612823
1,39.5,-8.117928926177166
1,39.6,-8.209897648479817
1,39.7,-8.3026312352589
1,39.800000000000004,-8.396134647912032
1,39.900000000000006,-8.490412875637597
1,40,-8.585470935576668
1,40.1,-8.681313872955647
1,40.2,-8.777946761229526
1,40.300000000000004,-8.875374702225894
1,40.400000000000006,-8.973602826289612
1,40.5,-9.072636292428168
1,40.6,-9.172480288457763
1,40.7,-9.273140031150035
1,40.800000000000004,-9.374620766379554
1,40.900000000000006,-9.476927769271978
1,41,-9.580066344352911
1,41.1,-9.684041825697543
1,41.2,-9.788859577080892
1,41.300000000000004,-9.894524992128856
1,41.400000000000006,-10.001043494469956
1,41.5,-10.108420537887783
1,41.6,-10.216661606474249
1,41.7,-10.325772214783424
1,41.800000000000004,-10.435757907986268
1,41.900000000000006,-10.54662426202601
1,42,-10.658376883774265
1,42.1,-10.771021411187975
1,42.2,-10.884563513466983
1,42.300000000000004,-10.999008891212448
1,42.400000000000006,-11.114363276585976
1,42.5,-11.23063243346952
1,42.6,-11.34782215762606
1,42.7,-11.465938276860994
1,42.800000000000004,-11.584986651184353
1,42.900000000000006,-11.704973172973762
1,43,-11.82590376713818
1,43.1,-11.947784391282454
1,43.2,-12.070621035872566
1,43.300000000000004,-12.194419724401772
1,43.400000000000006,-12.319186513557462
1,43.5,-12.444927493388832
1,43.6,-12.5716487874754
1,43.7,-12.699356553096214
1,43.800000000000004,-12.828056981399966
1,43.900000000000006,-12.957756297575884
1,44,-13.08846076102541
1,44.1,-13.220176665534739
1,44.2,-13.35291033944813
1,44.300000000000004,-13.486668145842065
1,44.400000000000006,-13.621456482700253
1,44.5,-13.75728178308941
1,44.6,-13.89415051533595
1,44.7,-14.032069183203426
1,44.800000000000004,-14.171044326070886
1,44.900000000000006,-14.31108251911204
1,45,-14.452190373475267
2,0,-0.643413765116652
2,0.1,-0.6049833069498385
2,0.2,-0.5676714749253524
2,0.30000000000000004,-0.5314514538899054
2,0.4,-0.4962970141281282
2,0.5,-0.46218249927362476
2,0.6000000000000001,-0.42908281446052815
2,0.7000000000000001,-0.3969734147108582
2,0.8,-0.3658302935531848
2,0.9,-0.33562997186802734
2,1,-0.306349486955667
2,1.1,-0.277966381822038
2,1.2000000000000002,-0.25045869467841775
2,1.3,-0.22380494865084638
2,1.4000000000000001,-0.19798414169513529
2,1.5,-0.17297573671352004
2,1.6,-0.14875965186898416
2,1.7000000000000002,-0.125316251093479
2,1.8,-0.1026263347861907
2,1.9000000000000001,-0.08067113069822773
2,2,-0.05943228500004977
2,2.1,-0.03889185352810506
2,2.2,-0.0190322932071642
2,2.3000000000000003,1.635463550505066e-4
2,2.4000000000000004,0.018712431104328412
2,2.5,0.03663075061078929
2,2.6,0.053934525977322796
2,2.7,0.07063941758880103
2,2.8000000000000003,0.08676073270517606
2,2.9000000000000004,0.10231343290152493
2,3,0.11731214135801526
2,3.1,0.1317711500027514
2,3.2,0.14570442651035778
2,3.3000000000000003,0.15912562115913972
2,3.4000000000000004,0.17204807354959006
2,3.5,0.18448481918694612
2,3.6,0.19644859593047997
2,3.7,0.2079518503121261
2,3.8000000000000003,0.2190067437270114
2,3.9000000000000004,0.22962515849841109
2,4,0.23981870381957518
2,4.1000000000000005,0.24959872157487722
2,4.2,0.25897629204263245
2,4.3,0.26796223948192344
2,4.4,0.27656713760571633
2,4.5,0.28480131494250127
2,4.6000000000000005,0.29267486008865917
2,4.7,0.3001976268537095
2,4.800000000000001,0.30737923930053807
2,4.9,0.31422909668269944
2,5,0.320756378280801
2,5.1000000000000005,0.32697004813998004
2,5.2,0.3328788597104204
2,5.300000000000001,0.3384913603928237
2,5.4,0.34381589599072404
2,5.5,0.3488606150714721
2,5.6000000000000005,0.3536334732377179
2,5.7,0.3581422373111515
2,5.800000000000001,0.3623944894302419
2,5.9,0.36639763106368667
2,6,0.37015888694123306
2,6.1000000000000005,0.37368530890352203
2,6.2,0.37698377967255614
2,6.300000000000001,0.3800610165443722
2,6.4,0.3829235750054635
2,6.5,0.3855778522744671
2,6.6000000000000005,0.3880300907706079
2,6.7,0.39028638151035516
2,6.800000000000001,0.3923526674337193
2,6.9,0.3942347466616012
2,7,0.3959382756855512
2,7.1000000000000005,0.397468772491308
2,7.2,0.39883161961742625
2,7.300000000000001,0.4000320671502912
2,7.4,0.401075235656798
2,7.5,0.4019661190559334
2,7.6000000000000005,0.40270958743049173
2,7.7,0.40331038978012
2,7.800000000000001,0.40377315671686276
2,7.9,0.40410240310437373
2,8,0.4043025306419026
2,8.1,0.4043778303941884
2,8.200000000000001,0.40433248526832954
2,8.3,0.40417057243870297
2,8.4,0.40389606572097714
2,8.5,0.4035128378962394
2,8.6,0.4030246629862449
2,8.700000000000001,0.40243521848077213
2,8.8,0.40174808751804864
2,8.9,0.4009667610191949
2,9,0.40009463977761145
2,9.1,0.3991350365042237
2,9.200000000000001,0.3980911778294734
2,9.3,0.3969662062629309
2,9.4,0.39576318211138967
2,9.5,0.39448508535627513
2,9.600000000000001,0.39313481749120305
2,9.700000000000001,0.39171520332048704
2,9.8,0.3902289927193906
2,9.9,0.38867886235690025
2,10,0.3870674173817787
2,10.100000000000001,0.38539719307264886
2,10.200000000000001,0.3836706564528347
2,10.3,0.3818902078706806
2,10.4,0.38005818254605167
2,10.5,0.3781768520837003
2,10.600000000000001,0.3762484259541805
2,10.700000000000001,0.37427505294296914
2,10.8,0.37225882256844134
2,10.9,0.3702017664693432
2,11,0.36810585976237653
2,11.100000000000001,0.3659730223705157
2,11.200000000000001,0.36380512032265155
2,11.3,0.36160396702514985
2,11.4,0.35937132450590314
2,11.5,0.35710890463143685
2,11.600000000000001,0.35481837029762625
2,11.700000000000001,0.35250133659456667
2,11.8,0.3501593719461236
2,11.9,0.3477939992246924
2,12,0.34540669684166986
2,12.100000000000001,0.34299889981414505
2,12.200000000000001,0.34057200080829514
2,12.3,0.33812735115997056
2,12.4,0.33566626187293974
2,12.5,0.33319000459525316
2,12.600000000000001,0.3306998125741846
2,12.700000000000001,0.32819688159018867
2,12.8,0.3256823708703116
2,12.9,0.3231574039814816
2,13,0.32062306970409593
2,13.100000000000001,0.3180804228863144
2,13.200000000000001,0.3155304852794617
2,13.3,0.3129742463549278
2,13.4,0.31041266410295876
2,13.5,0.3078466658137069
2,13.600000000000001,0.30527714884091856
2,13.700000000000001,0.30270498134861723
2,13.8,0.30013100304113777
2,13.9,0.2975560258768631
2,14,0.2949808347660003
2,14.100000000000001,0.2924061882527338
2,14.200000000000001,0.28983281918208287
2,14.3,0.28726143535178283
2,14.4,0.28469272014950686
2,14.5,0.28212733317573413
2,14.600000000000001,0.2795659108525698
2,14.700000000000001,0.2770090670188096
2,14.8,0.27445739351154064
2,14.9,0.27191146073456385
2,15,0.2693718182139126
2,15.100000000000001,0.2668389951407447
2,15.200000000000001,0.26431350090187344
2,15.3,0.2617958255981979
2,15.4,0.25928644055129196
2,15.5,0.256785798798401
2,15.600000000000001,0.25429433557609565
2,15.700000000000001,0.2518124687928192
2,15.8,0.24934059949056941
2,15.9,0.2468791122959461
2,16,0.2444283758607867
2,16.1,0.24198874329261863
2,16.2,0.23956055257514194
2,16.3,0.23714412697895576
2,16.400000000000002,0.23473977546274064
2,16.5,0.23234779306509737
2,16.6,0.229968461287246
2,16.7,0.22760204846678017
2,16.8,0.22524881014266884
2,16.900000000000002,0.22290898941169573
2,17,0.2205828172765181
2,17.1,0.21827051298552885
2,17.2,0.21597228436469776
2,17.3,0.21368832814156408
2,17.400000000000002,0.2114188302615536
2,17.5,0.20916396619678293
2,17.6,0.2069239012475172
2,17.7,0.20469879083644002
2,17.8,0.20248878079588883
2,17.900000000000002,0.20029400764821687
2,18,0.19811459887942034
2,18.1,0.19595067320618953
2,18.2,0.19380234083651882
2,18.3,0.1916697037240211
2,18.400000000000002,0.18955285581608403
2,18.5,0.18745188329600124
2,18.6,0.1853668648192137
2,18.7,0.18329787174378884
2,18.8,0.1812449683552648
2,18.900000000000002,0.1792082120859854
2,19,0.17718765372904427
2,19.1,0.17518333764696228
2,19.200000000000003,0.1731953019752096
2,19.3,0.17122357882069109
2,19.400000000000002,0.16926819445530397
2,19.5,0.16732916950467852
2,19.6,0.16540651913220963
2,19.700000000000003,0.1635002532184828
2,19.8,0.16161037653619822
2,19.900000000000002,0.15973688892069382
2,20,0.15787978543616588
2,20.1,0.15603905653768177
2,20.200000000000003,0.15421468822908344
2,20.3,0.15240666221686913
2,20.400000000000002,0.15061495606014788
2,20.5,0.14883954331675311
2,20.6,0.14708039368560338
2,20.700000000000003,0.1453374731453941
2,20.8,0.1436107440897044
2,20.900000000000002,0.14190016545859985
2,21,0.140205692866811
2,21.1,0.13852727872856566
2,21.200000000000003,0.13686487237915132
2,21.3,0.13521842019328204
2,21.400000000000002,0.1335878657003433
2,21.5,0.13197314969658688
2,21.6,0.13037421035434404
2,21.700000000000003,0.12879098332832814
2,21.8,0.12722340185909128
2,21.900000000000002,0.1256713968737024
2,22,0.12413489708371007
2,22.1,0.1226138290804534
2,22.200000000000003,0.1211081174277825
2,22.3,0.11961768475224868
2,22.400000000000002,0.11814245183082271
2,22.5,0.11668233767620032
2,22.6,0.11523725961974965
2,22.700000000000003,0.11380713339215714
2,22.8,0.11239187320182505
2,22.900000000000002,0.11099139181107381
2,23,0.10960560061020132
2,23.1,0.10823440968944878
2,23.200000000000003,0.10687772790892362
2,23.3,0.1055354629665275
2,23.400000000000002,0.10420752146393585
2,23.5,0.10289380897067808
2,23.6,0.10159423008635983
2,23.700000000000003,0.10030868850107522
2,23.8,0.09903708705405036
2,23.900000000000002,0.09777932779056131
2,24,0.09653531201716799
2,24.1,0.09530494035530429
2,24.200000000000003,0.094088112793265
2,24.3,0.09288472873662701
2,24.400000000000002,0.09169468705714391
2,24.5,0.09051788614015129
2,24.6,0.08935422393051728
2,24.700000000000003,0.088203597977177
2,24.8,0.08706590547628222
2,24.900000000000002,0.08594104331300263
2,25,0.08482890810201153
2,25.1,0.08372939622668732
2,25.200000000000003,0.08264240387706406
2,25.3,0.08156782708656103
2,25.400000000000002,0.08050556176752238
2,25.5,0.07945550374559654
2,25.6,0.07841754879298365
2,25.700000000000003,0.0773915926605805
2,25.8,0.07637753110905036
2,25.900000000000002,0.07537525993884406
2,26,0.07438467501920012
2,26.1,0.07340567231614917
2,26.200000000000003,0.07243814791954802
2,26.3,0.07148199806916823
2,26.400000000000002,0.07053711917986343
2,26.5,0.06960340786583916
2,26.6,0.06868076096404824
2,26.700000000000003,0.06776907555673457
2,26.8,0.06686824899314656
2,26.900000000000002,0.0659781789104431
2,27,0.06509876325381242
2,27.1,0.06422990029582427
2,27.200000000000003,0.06337148865503604
2,27.3,0.06252342731387277
2,27.400000000000002,0.061685615635798906
2,27.5,0.0608579533818028
2,27.6,0.06004034072620997
2,27.700000000000003,0.05923267827184491
2,27.8,0.05843486706455823
2,27.900000000000002,0.05764680860713574
2,28,0.05686840487260738
2,28.1,0.056099558316971346
2,28.200000000000003,0.055340171891350036
2,28.3,0.0545901490535926
2,28.400000000000002,0.053849393779340345
2,28.5,0.05311781057256923
2,28.6,0.05239530447562369
2,28.700000000000003,0.05168178107875705
2,28.8,0.05097714652919096
2,28.900000000000002,0.05028130753970862
2,29,0.04959417139679445
2,29.1,0.04891564596833266
2,29.200000000000003,0.048245639710878294
2,29.3,0.04758406167651238
2,29.400000000000002,0.04693082151929294
2,29.5,0.046285829501314435
2,29.6,0.045648996498386184
2,29.700000000000003,0.04502023400534158
2,29.8,0.044399454140988455
2,29.900000000000002,0.04378656965271149
2,30,0.04318149392073714
2,30.1,0.042584140962070895
2,30.200000000000003,0.041994425434117195
2,30.3,0.0414122626379908
2,30.400000000000002,0.04083756852153004
2,30.5,0.04027025968202056
2,30.6,0.039710253368638246
2,30.700000000000003,0.03915746748462065
2,30.8,0.038611820589175234
2,30.900000000000002,0.03807323189913227
2,31,0.03754162129035127
2,31.1,0.03701690929888812
2,31.200000000000003,0.03649901712193114
2,31.3,0.035987866618513345
2,31.400000000000002,0.03548338031000804
2,31.5,0.03498548138041537
2,31.6,0.03449409367644631
2,31.700000000000003,0.03400914170741126
2,31.8,0.033530550644919346
2,31.900000000000002,0.0330582463223955
2,32,0.032592155234421195
2,32.1,0.03213220453590485
2,32.2,0.03167832204108847
2,32.300000000000004,0.03123043622239534
2,32.4,0.030788476209125705
2,32.5,0.030352371786004514
2,32.6,0.029922053391588092
2,32.7,0.02949745211653356
2,32.800000000000004,0.029078499701737242
2,32.9,0.02866512853634632
2,33,0.028257271655648678
2,33.1,0.0278548627388461
2,33.2,0.027457836106714793
2,33.300000000000004,0.027066126719158007
2,33.4,0.026679670172655028
2,33.5,0.026298402697610874
2,33.6,0.02592226115561061
2,33.7,0.025551183036582537
2,33.800000000000004,0.025185106455873747
2,33.9,0.024823970151242436
2,34,0.024467713479769868
2,34.1,0.024116276414696564
2,34.2,0.02376959954218506
2,34.300000000000004,0.023427624058013758
2,34.4,0.02309029176420426
2,34.5,0.022757545065585773
2,34.6,0.02242932696630002
2,34.7,0.02210558106624888
2,34.800000000000004,0.021786251557488555
2,34.9,0.021471283220572426
2,35,0.021160621420845918
2,35.1,0.02085421210469567
2,35.2,0.020552001795755944
2,35.300000000000004,0.02025393759107454
2,35.4,0.01995996715724086
2,35.5,0.019670038726478437
2,35.6,0.019384101092704498
2,35.7,0.019102103607558367
2,35.800000000000004,0.01882399617640123
2,35.9,0.01854972925428947
2,36,0.018279253841923172
2,36.1,0.018012521481572515
2,36.2,0.017749484252983186
2,36.300000000000004,0.017490094769263376
2,36.4,0.01723430617275381
2,36.5,0.016982072130882542
2,36.6,0.01673334683200663
2,36.7,0.016488084981241866
2,36.800000000000004,0.01624624179628246
2,36.9,0.016007773003212072
2,37,0.015772634832307883
2,37.1,0.015540784013838984
2,37.2,0.01531217777386064
2,37.300000000000004,0.015086773830005566
2,37.4,0.014864530387273894
2,37.5,0.014645406133822628
2,37.6,0.014429360236756401
2,37.7,0.014216352337920159
2,37.800000000000004,0.014006342549695232
2,37.9,0.013799291450799956
2,38,0.013595160082095584
2,38.1,0.01339390994239901
2,38.2,0.013195502984302755
2,38.300000000000004,0.012999901610003693
2,38.400000000000006,0.012807068667140983
2,38.5,0.01261696744464454
2,38.6,0.012429561668594437
2,38.7,0.012244815498092585
2,38.800000000000004,0.012062693521146993
2,38.900000000000006,0.01188316075056966
2,39,0.011706182619888868
2,39.1,0.01153172497927628
2,39.2,0.011359754091489984
2,39.300000000000004,0.011190236627833628
2,39.400000000000006,0.011023139664132726
2,39.5,0.010858430676728354
2,39.6,0.010696077538489123
2,39.7,0.010536048514841752
2,39.800000000000004,0.010378312259820919
2,39.900000000000006,0.010222837812138775
