curve.id,temperature,growth.rate
168,5,0.3835585238467699
169,5,0.4028621246916526
170,5,0.3256250051961141
171,5,0.368745778893708
172,5,0.34931255912903253
173,5,0.3946414063837592
174,5,0.34912114672826045
175,5,0.31308092746532395
176,5,0.3568471800599976
177,5,0.3425932090374415
178,5,0.34724435927637454
179,5,0.497336169968644
180,5,0.34122649003907923
181,5,0.42158372451067033
182,5,0.378777302081059
183,5,0.39186959520202513
184,5,0.34055371686934943
185,5,0.3170337060209225
186,5,0.3657085297054201
187,5,0.3289781696376258
188,5,0.43455898049719077
189,5,0.3674143151343208
190,5,0.4090549307120814
191,5,0.35076860889425815
192,5,0.32523178747311826
193,5,0.378492422623034
194,5,0.3697447150316698
195,5,0.37185845162371356
196,5,0.3907791372806372
197,5,0.373741850551013
198,5,0.3927550051965851
199,5,0.3373306444116069
200,5,0.3391188015068066
201,5,0.3341138451018258
202,5,0.353237401005748
203,5,0.3964036726928767
204,5,0.4020277049531008
205,5,0.40052102061538714
206,5,0.32724871518467485
207,5,0.403254617968352
208,5,0.29030430924418615
209,5,0.32524975083169017
210,5,0.3732737046757278
211,5,0.34674160610619287
212,5,0.3864691109824848
213,5,0.3653374555850055
214,5,0.3463370207001677
215,5,0.3723052053630754
216,5,0.3231099939743174
217,5,0.2972291332270624
218,5,0.40372504836156436
219,5,0.35051462400160044
220,5,0.3405835548989863
221,5,0.3793611572300571
222,5,0.3829653925164097
223,5,0.36432662502011387
224,5,0.3950834006601558
225,5,0.2744924108789162
226,5,0.2649211682511097
227,5,0.28191451262653733
228,5,0.33933225327530764
229,5,0.35117907444706015
230,5,0.37424775239719354
231,5,0.4147880177273533
232,5,0.3127264606337857
233,5,0.3219535408125457
234,5,0.3047139784112854
235,5,0.33892920744692057
236,5,0.3605308924491706
237,5,0.36848775387713684
238,5,0.37985482307829993
239,5,0.3711260378314602
240,5,0.35060839473377514
241,5,0.3468288752257494
242,5,0.37542860431158
243,5,0.33498181980169833
244,5,0.41456717378949615
245,5,0.3896814512696851
246,5,0.44512440971725464
247,5,0.356896996039812
248,5,0.31940834560236275
249,5,0.4072439752858494
250,5,0.33662017878977074
251,5,0.316815748003044
252,5,0.38224775915492604
253,5,0.37408994461124745
254,5,0.3312761145051992
255,5,0.3392746728132624
256,5,0.33550189290944143
257,5,0.35539290944815805
258,5,0.286603502652725
259,5,0.38079747064660063
260,5,0.350179178130522
261,5,0.40156473456324765
262,5,0.37417389312933214
263,5,0.36832238565727854
264,5,0.3763718016648635
265,5,0.37786661474710426
266,5,0.3296637343068248
267,5,0.34694090329609034
268,5,0.3816310661968396
269,5,0.40531757973241234
270,5,0.391672646949124
271,5,0.35018402782538594
272,5,0.3836223989514019
273,5,0.42779593164317165
274,5,0.35037498825378804
275,5,0.42283746484920515
276,5,0.3682266551149181
277,5,0.3367829047387197
278,5,0.41496391810450173
279,5,0.3568350635333596
280,5,0.3750398438268022
281,5,0.3369402014635526
282,5,0.37510587391310857
283,5,0.3400715886965396
284,5,0.31967414148282464
285,5,0.3195458025989963
286,5,0.40562282130546706
287,5,0.3282920679582148
288,5,0.33320176267877
289,5,0.3216534164355094
290,5,0.37414979628194045
291,5,0.4064574284248035
292,5,0.3260608951953525
293,5,0.36900557253683625
294,5,0.4134794754021363
295,5,0.3702826053355337
296,5,0.40245667770645377
297,5,0.35752653249010646
298,5,0.39334843977322803
299,5,0.4419181173517426
300,5,0.41208461633791393
301,5,0.33056115459147495
302,5,0.3663087419627464
303,5,0.3536340451627784
304,5,0.364675588311516
305,5,0.33644755861737496
306,5,0.33174645159186344
307,5,0.3281560378711301
308,5,0.324315885148878
309,5,0.36303630217050326
310,5,0.313668896507712
311,5,0.3008705996517324
312,5,0.2719571693618305
313,5,0.3494765745329494
314,5,0.3933038998438486
315,5,0.34665118731193517
316,5,0.333129577330582
317,5,0.39232596169820666
318,5,0.36898434259379714
319,5,0.3760689306139433
320,5,0.3476276715852321
321,5,0.3707850128242434
322,5,0.3323397785744683
323,5,0.3790167805194126
324,5,0.3453359485378264
325,5,0.4372495285858111
326,5,0.35359889930258936
327,5,0.39436184416941716
328,5,0.27284229529488824
329,5,0.3145151400793526
330,5,0.41526146253986496
331,5,0.3701104745794797
332,5,0.4017675688556659
333,5,0.39973985714733973
334,5,0.3633070614704443
335,5,0.393640777752579
336,5,0.30749681046852706
337,5,0.3781815326956876
338,5,0.3878959325857374
339,5,0.4251963500950197
340,5,0.38163772259026685
341,5,0.3118280459134971
342,5,0.31697507221639876
343,5,0.44023197913109924
344,5,0.34320924453976176
345,5,0.35001835861739244
346,5,0.36004186759676343
347,5,0.22391909395787288
348,5,0.26175326987732644
349,5,0.30382226676836166
350,5,0.36460991717342695
351,5,0.3667314151037966
352,5,0.2918492054387011
353,5,0.3240477358418682
354,5,0.3699942598622851
355,5,0.3629520257685378
356,5,0.35008091979095357
357,5,0.3509074335601697
358,5,0.4168118240867511
359,5,0.3002530580347076
360,5,0.4043916380299498
361,5,0.3433306536625248
362,5,0.34914263360606995
363,5,0.39340432328241776
364,5,0.3710534156784186
365,5,0.32415714249770133
366,5,0.31760415300216926
367,5,0.33897761544464466
368,5,0.4205570338055808
369,5,0.38163843194780017
370,5,0.32278662532238234
371,5,0.37657367274513887
372,5,0.34396927221364293
373,5,0.37189616966105543
374,5,0.2953604321222397
375,5,0.3591147208522605
376,5,0.3416636438398324
377,5,0.36756725187543493
378,5,0.35593250688991684
379,5,0.3617394530431579
380,5,0.3783087198732704
381,5,0.4013012276185786
382,5,0.3412431393695831
383,5,0.2913709119663146
384,5,0.45342863762205476
385,5,0.3636905529317683
386,5,0.31270788146207723
387,5,0.3686712501235284
388,5,0.3230151580113303
389,5,0.35874452415422214
390,5,0.3650719219288322
391,5,0.3485747519365702
392,5,0.37451424073800754
393,5,0.3801164902033509
394,5,0.37121062912570835
395,5,0.35458891528844944
396,5,0.3360737468990239
397,5,0.31367918080739476
398,5,0.3730628199335881
399,5,0.3797808496758178
400,5,0.33234350533511414
401,5,0.28621201574049066
402,5,0.33686497687209765
403,5,0.38976415288425037
404,5,0.32480471165840635
405,5,0.32582336409402113
406,5,0.4467808047213688
407,5,0.38308408551897893
408,5,0.30608487398616585
409,5,0.3628283184660066
410,5,0.38620567732263034
411,5,0.38264591566026246
412,5,0.34157516422253725
413,5,0.3674130429681774
414,5,0.39514494694245433
415,5,0.3705091613295592
416,5,0.34971923531953975
417,5,0.3618202669621082
418,5,0.3956094365291759
419,5,0.37535578336722814
420,5,0.3264173808000437
421,5,0.37193796610559937
422,5,0.39646377456937854
423,5,0.354215818054168
424,5,0.2867323708510213
425,5,0.37919324627400197
426,5,0.3245833920650094
427,5,0.35773517074971584
428,5,0.4113786563133339
429,5,0.36218464535710604
430,5,0.33796515296583834
431,5,0.3793941047675481
432,5,0.4071125067139688
433,5,0.34257057202178953
434,5,0.32453444719861535
435,5,0.3722529117231736
436,5,0.3430358999833582
437,5,0.3322525157295377
438,5,0.3725523422012198
439,5,0.4112267726480968
440,5,0.37506827303672496
441,5,0.37312317662445144
442,5,0.3619643274069568
443,5,0.3668719977369976
444,5,0.3956798926869418
445,5,0.31764439034262726
446,5,0.3390835139433134
447,5,0.36299284805673393
448,5,0.39685694341621836
449,5,0.3225216441416288
450,5,0.3909509387348491
451,5,0.40677659137936295
452,5,0.34753655824434715
453,5,0.3565995949701973
454,5,0.33217579817452675
455,5,0.3599794180521117
456,5,0.38151540861473343
457,5,0.29523528611176264
458,5,0.43150581842873637
459,5,0.3573850988832207
460,5,0.36439769151558565
461,5,0.3474086105246284
462,5,0.3809185285763381
463,5,0.3850915143479903
464,5,0.285510876098132
465,5,0.3670112840555765
466,5,0.39063914477613954
467,5,0.4068341323194437
468,5,0.36298390723009744
469,5,0.40717503110259046
470,5,0.3683446817525591
471,5,0.37084837685508537
472,5,0.37830254858542933
473,5,0.4725279961705891
474,5,0.36990308703343155
475,5,0.34777594233798514
476,5,0.402010972303439
477,5,0.329652047226687
478,5,0.37610193977132617
479,5,0.3408006153091219
480,5,0.31914789301176555
481,5,0.2990314115325561
482,5,0.3455758506553211
483,5,0.32518567006547117
484,5,0.3844582013392187
485,5,0.42251687935527243
486,5,0.31913481326848026
487,5,0.3035898604776175
488,5,0.369524929295246
489,5,0.36006405180340845
490,5,0.35422075162132327
491,5,0.3191486218081505
492,5,0.3948408055058446
493,5,0.2771573862972803
494,5,0.346670109667534
495,5,0.2937730943548694
496,5,0.3988297538652759
497,5,0.36497338453789
498,5,0.3485951572948391
499,5,0.39488941056889826
500,5,0.3483022210350763
501,5,0.3766615227234147
502,5,0.3210083143274058
503,5,0.4046385151789101
504,5,0.3805475917585192
505,5,0.4025233737668826
506,5,0.43179433190712213
507,5,0.3721135956521151
508,5,0.2944481497198336
509,5,0.34158900561249184
510,5,0.34261189974257517
511,5,0.45733879539831146
512,5,0.39049143463940067
513,5,0.35119523445160383
514,5,0.33624246579228634
515,5,0.4266602852172866
516,5,0.31921175024368215
517,5,0.39391764847918737
518,5,0.2858180059589972
519,5,0.2700012444773233
520,5,0.39238453478382906
521,5,0.35572593777881795
522,5,0.37585561443401494
523,5,0.3401883746290973
524,5,0.33903191451751136
525,5,0.39778106991274254
526,5,0.36969499169430003
527,5,0.3345108450113496
528,5,0.34554743943517735
529,5,0.4052643435035421
530,5,0.4066188491647392
531,5,0.3693535458250655
532,5,0.3890837287399499
533,5,0.2988511548490066
534,5,0.3623886443131391
535,5,0.3957130789730432
536,5,0.38350209869360613
537,5,0.35650634695351596
538,5,0.3460381686245115
539,5,0.3300802101774199
540,5,0.35096492138593405
541,5,0.31352070201113813
542,5,0.3477913631055824
543,5,0.3749256643855432
544,5,0.3446403945325721
545,5,0.3936853786129106
546,5,0.4433245457446697
547,5,0.3493767263021304
548,5,0.3232726485155779
549,5,0.3424218474609157
550,5,0.37165307163883127
551,5,0.3319619464553114
552,5,0.3223470894362064
553,5,0.3782207010094474
554,5,0.3872958732651413
555,5,0.2749728768552498
556,5,0.35206288506570266
557,5,0.4048254336657767
558,5,0.31615126841161634
559,5,0.33396276581945544
560,5,0.39015336492205915
561,5,0.32328534654429275
562,5,0.36265028225636836
563,5,0.3405322165352363
564,5,0.3405490272177579
565,5,0.35016193381440375
566,5,0.3919001539471177
567,5,0.3629323648707061
568,5,0.41003182614661243
569,5,0.4384053311558949
570,5,0.3455599485970482
571,5,0.35054929842449484
572,5,0.3412925032217553
573,5,0.3635279511808676
574,5,0.3389998242232336
575,5,0.3778580183586672
576,5,0.35941789896077636
577,5,0.34230086201730753
578,5,0.3781927911741571
579,5,0.34385263415285705
580,5,0.320103488435051
581,5,0.3461470016411558
582,5,0.3574775742593719
583,5,0.40667395314743726
584,5,0.3717927787645119
585,5,0.32799737130634443
586,5,0.4020227844072986
587,5,0.3510159198137338
588,5,0.3368946495606708
589,5,0.3462317306750055
590,5,0.4503434489766128
591,5,0.40191287302877904
592,5,0.4245828400442564
593,5,0.35042723638952095
594,5,0.38598570291659334
595,5,0.3400206067146559
596,5,0.3288688547235512
597,5,0.4112047944774975
598,5,0.31030497243620514
599,5,0.35431114211072917
600,5,0.33777882632110157
601,5,0.3876140372271727
602,5,0.43130876614659774
603,5,0.2892118377271936
604,5,0.3576226631169228
605,5,0.32308052458455605
606,5,0.4007772948359837
607,5,0.3826600955145572
608,5,0.3538961049722529
609,5,0.3807450657616714
610,5,0.40956173679157115
611,5,0.3228986420404155
612,5,0.43600905795060396
613,5,0.3714331028769218
614,5,0.41443157733102876
615,5,0.342845329889183
616,5,0.2922741023987752
617,5,0.3707316604047581
618,5,0.35151162358906274
619,5,0.3235241688548045
620,5,0.3690203811588606
621,5,0.3724550127674518
622,5,0.34868929923043007
623,5,0.3683711240749122
624,5,0.3621934611894052
625,5,0.33900696616745446
626,5,0.3986935584292302
627,5,0.4094674497608545
628,5,0.3232611048736412
629,5,0.37402788491241135
630,5,0.3798555604739854
631,5,0.3190827579455906
632,5,0.39219732112688294
633,5,0.36029790727854166
634,5,0.3353944586039862
635,5,0.3375295266310131
636,5,0.3942921085339081
637,5,0.32124630004975335
638,5,0.3975012731763453
639,5,0.40718054720397084
640,5,0.39558029650556875
641,5,0.37958313575585373
642,5,0.41060472934348596
643,5,0.3191341262599716
644,5,0.37751117298481934
645,5,0.26396727338036663
646,5,0.3878708135181919
647,5,0.4378059795584108
648,5,0.4024468691628871
649,5,0.3361372705928815
650,5,0.3996846921653171
651,5,0.37034400735905737
652,5,0.3536015388506823
653,5,0.36175738069404134
654,5,0.3255208250276558
655,5,0.35737731434704745
656,5,0.24892624565523114
657,5,0.40430408825300634
658,5,0.37401988855433926
659,5,0.4200986293723053
660,5,0.3663389065561807
661,5,0.3586079675722098
662,5,0.36232184118203675
663,5,0.40049363225133955
664,5,0.3115345887656393
665,5,0.34379963022777366
666,5,0.4138150491808465
667,5,0.323753587882705
668,5,0.33665645721215404
669,5,0.35768694787140426
670,5,0.3846049810385666
671,5,0.4183220295213183
672,5,0.308545030803259
673,5,0.3449923269992711
674,5,0.36334620410067786
675,5,0.39205125715491523
676,5,0.3572659883694736
677,5,0.31863234414592456
678,5,0.32736488128503094
679,5,0.31828569767947856
680,5,0.32021811176281356
681,5,0.3792375046623538
682,5,0.4082218306137561
683,5,0.3516785260476886
684,5,0.3334327979366131
685,5,0.36420367894721906
686,5,0.3952100216537822
687,5,0.38150003822957246
688,5,0.27446105990733527
689,5,0.3665528522804783
690,5,0.3794674525955114
691,5,0.3871514265027099
692,5,0.3942651053492416
693,5,0.3330500090539658
694,5,0.3838223939679622
695,5,0.3651121103366401
696,5,0.37780828337349326
697,5,0.327715081305673
698,5,0.27836499921871205
699,5,0.33392559854679266
700,5,0.3223260747121527
701,5,0.31470901304373217
702,5,0.34618043162995005
703,5,0.39023736522639085
704,5,0.38253705603747273
705,5,0.35095126399622106
706,5,0.400591750969108
707,5,0.2955956426535322
708,5,0.3611233143852009
709,5,0.3600440512815612
710,5,0.32597161069982306
711,5,0.35553480226793344
712,5,0.3912856961234198
713,5,0.36467208315536526
714,5,0.40346004862603807
715,5,0.3353311081733101
716,5,0.3684573004262058
717,5,0.4224830229470508
718,5,0.3332482403157011
719,5,0.3986785661554459
720,5,0.4147899854472452
721,5,0.34143446998374505
722,5,0.39791691122695133
723,5,0.3366946664059062
724,5,0.3237995806876257
725,5,0.4084335386787433
726,5,0.3983745442237484
727,5,0.37452326500509014
728,5,0.3611531296137934
729,5,0.3894793313609993
730,5,0.31082194345817926
731,5,0.37390749613209684
732,5,0.354351946401299
733,5,0.4100787265507138
734,5,0.3305304953947855
735,5,0.41940349263700266
736,5,0.4264226654538197
737,5,0.33145527662927665
738,5,0.35758329139881434
739,5,0.3638785347477617
740,5,0.3127600818643058
741,5,0.37668818563299
742,5,0.36364762665406064
743,5,0.3764022911306754
744,5,0.4414482439456966
745,5,0.35940849112871615
746,5,0.32929008473984317
747,5,0.3873741342554707
748,5,0.3372814697924279
749,5,0.3748920109993269
750,5,0.3527187563518765
751,5,0.39606360959099696
752,5,0.324273545333728
753,5,0.37919410911945994
754,5,0.3562068714334256
755,5,0.3615208171017769
756,5,0.3473549063593798
757,5,0.32615532814002723
758,5,0.3642225889440861
759,5,0.3326325058599724
760,5,0.32850520856980553
761,5,0.3189618044521348
762,5,0.3540855112700925
763,5,0.3977785517561347
764,5,0.3418377823073066
765,5,0.3182901526296384
766,5,0.35393392280346153
767,5,0.3748991152945247
768,5,0.33935034130869246
769,5,0.3380226709016478
770,5,0.370200937911288
771,5,0.36106422986062886
772,5,0.36521536001480276
773,5,0.3718736344765544
774,5,0.38905266176297526
775,5,0.35744805533335455
776,5,0.37166398805984874
777,5,0.3750305118258675
778,5,0.4823114617062581
779,5,0.3403194269748147
780,5,0.33113622944265997
781,5,0.3586622471377864
782,5,0.38043837201327274
783,5,0.3951056562758301
784,5,0.3958095457931007
785,5,0.3586971160468022
786,5,0.39337105166090136
787,5,0.3914393809641764
788,5,0.4069555827806552
789,5,0.3782490164818496
790,5,0.3722699841385507
791,5,0.3803924815258732
792,5,0.38453789611894906
793,5,0.3648937937868238
794,5,0.3993103877145567
795,5,0.39478543778275915
796,5,0.3384246294717811
797,5,0.37925365654314097
798,5,0.32351607797045545
799,5,0.32102045539819213
800,5,0.48894588958177176
801,5,0.42323929822434986
802,5,0.24785753025978927
803,5,0.37098951991432344
804,5,0.2859315506597132
805,5,0.38819297235911143
806,5,0.3498954803610967
807,5,0.3636483343642141
808,5,0.39582235139171
809,5,0.38564940390984825
810,5,0.42555943940631774
811,5,0.3731113624178141
812,5,0.4429333357745557
813,5,0.4386548601821908
814,5,0.36490803970643204
815,5,0.3842539785902847
816,5,0.37365010140211563
817,5,0.3470648048350283
818,5,0.3345278257004374
819,5,0.40682724535365117
820,5,0.36029335996836737
821,5,0.3439918712338703
822,5,0.3177865241421967
823,5,0.33320790519083987
824,5,0.359941878915666
825,5,0.3878374639069262
826,5,0.3131378078847676
827,5,0.3453430295703267
828,5,0.33285677756341786
829,5,0.36183161643770423
830,5,0.3676816232381099
831,5,0.33147143728271744
832,5,0.3021930632552689
833,5,0.358140088805288
834,5,0.3333164995353828
835,5,0.35948365142117816
836,5,0.40716868447386767
837,5,0.356620453991609
838,5,0.3388917648318646
839,5,0.34517632653268504
840,5,0.42664108962440583
841,5,0.33442076237917423
842,5,0.3372659482506915
843,5,0.40028099387544225
844,5,0.37461696776940745
845,5,0.3297980073983916
846,5,0.43657099067256333
847,5,0.34978422171358303
848,5,0.30398153827701213
849,5,0.3535562613546459
850,5,0.4099659198363159
851,5,0.3530842285747888
852,5,0.37622591502463026
853,5,0.40396992302320434
854,5,0.420452174793326
855,5,0.359047749602724
856,5,0.3839419544196305
857,5,0.35503880572492635
858,5,0.3683032401111008
859,5,0.3368026860767399
860,5,0.32407194250060206
861,5,0.2731117164072008
862,5,0.38180798533918076
863,5,0.3488497183489848
864,5,0.3121289682252458
865,5,0.39000058098000556
866,5,0.3355617198173578
867,5,0.3971636492651024
868,5,0.3250044198463649
869,5,0.3171858903260037
870,5,0.36477605381579525
871,5,0.3609880732127752
872,5,0.31890008894960514
873,5,0.3651118365499001
874,5,0.4154471016578384
875,5,0.3742300608881404
876,5,0.3917125238618867
877,5,0.34133875515120177
878,5,0.3385176796675028
879,5,0.29732657197209444
880,5,0.45809924398216073
881,5,0.3206186966937507
882,5,0.36740708165834673
883,5,0.33949428886268884
884,5,0.3887170195209135
885,5,0.3781345026060449
886,5,0.2829397297854343
887,5,0.360573999772522
888,5,0.3345528364790804
889,5,0.39080787687863355
890,5,0.33380867599030833
891,5,0.3426625117423036
892,5,0.38282051124185806
893,5,0.369359731114406
894,5,0.38170901503645754
895,5,0.3140674738680547
896,5,0.34340527467987136
897,5,0.3484427598782707
898,5,0.3574555284456373
899,5,0.34678280338001233
900,5,0.4338353728671127
901,5,0.327521884580001
902,5,0.3827523480374888
903,5,0.3185395184751001
904,5,0.3902701869288311
905,5,0.3833578253740307
906,5,0.3085826348378417
907,5,0.34559737644957456
908,5,0.34608180647910747
909,5,0.3841967194939357
910,5,0.3820353558276964
911,5,0.2998753244942625
912,5,0.46359805063801224
913,5,0.37371127165964646
914,5,0.35095230575375724
915,5,0.3282642835475402
916,5,0.37556329468807426
917,5,0.3458280807486751
918,5,0.3124833880682406
919,5,0.3700990836384099
920,5,0.4023930945451761
921,5,0.33820116398652295
922,5,0.4025355523257469
923,5,0.41798542949440226
924,5,0.365834979468151
925,5,0.3238004026015263
926,5,0.3517079902195388
927,5,0.3781868226742778
928,5,0.3573179008021869
929,5,0.4035861464926078
930,5,0.365872901583837
931,5,0.3525101323235711
932,5,0.3268976198286375
933,5,0.3743942636628174
934,5,0.36801469319407715
935,5,0.3640453570252952
936,5,0.3778193143150912
937,5,0.38472224826427914
938,5,0.3397401497588506
939,5,0.34479268722053236
940,5,0.379481178025836
941,5,0.38320621571783553
942,5,0.4318196601654897
943,5,0.362576312485006
944,5,0.3385405501409868
945,5,0.38799374613636706
946,5,0.36264777153557437
947,5,0.38199380179300735
948,5,0.33636212017458705
949,5,0.28954817164630975
950,5,0.3805282558242557
951,5,0.3438244649015696
952,5,0.39562255669055374
953,5,0.3443946951881828
954,5,0.397963544036341
955,5,0.28297856119557513
956,5,0.3315630972679965
957,5,0.44858926441261116
958,5,0.42683790670545774
959,5,0.3149543407421688
960,5,0.3347949668326677
961,5,0.3227258249295136
962,5,0.40898581501875675
963,5,0.355672268910663
964,5,0.3742793532848412
965,5,0.38694792438807085
966,5,0.37518344949986754
967,5,0.351463411760668
968,5,0.37573912465527537
969,5,0.35488465388760665
970,5,0.40263460498510156
971,5,0.4095581244471758
972,5,0.3677293555567005
973,5,0.4035589047511122
974,5,0.33602891792587153
975,5,0.3635232771695268
976,5,0.4033101523937036
977,5,0.3676055169836352
978,5,0.29159605274551076
979,5,0.36549646213704745
980,5,0.35661798478356005
981,5,0.35466334718543596
982,5,0.4045003928190911
983,5,0.36205781822825006
984,5,0.34499897351942294
985,5,0.35833765650853466
986,5,0.33908329544637666
987,5,0.3761573527301104
988,5,0.3739553727559567
989,5,0.37335558445064754
990,5,0.3221508316914866
991,5,0.43524042421571313
992,5,0.3639447125313079
993,5,0.37603166014694595
994,5,0.34257098341201764
995,5,0.3746308265581284
996,5,0.3568891549113762
997,5,0.39402807053350664
998,5,0.3415695717736368
999,5,0.3258951813028147
1000,5,0.4001732588188837
1001,5,0.3373401546398186
1002,5,0.391834716961499
1003,5,0.3780769809809725
1004,5,0.4155258239444101
1005,5,0.3454623049810419
1006,5,0.38547684788821324
1007,5,0.37392487176727984
1008,5,0.24972636777017707
1009,5,0.3397638201625874
1010,5,0.32505729808816736
1011,5,0.37437964799456797
1012,5,0.3480018850507395
1013,5,0.32422114782906875
1014,5,0.3716112261994411
1015,5,0.3896703966678724
1016,5,0.35395591324266507
1017,5,0.3384957928034933
1018,5,0.4070103326289053
1019,5,0.35960085120136864
1020,5,0.35886150970352465
1021,5,0.4032897789903539
1022,5,0.3787121435168485
1023,5,0.37770544693549163
1024,5,0.36687040947644733
1025,5,0.32580560389619384
1026,5,0.29369391286049096
1027,5,0.39037578482579316
1028,5,0.42951461047106
1029,5,0.3757053656484816
1030,5,0.3122166823439725
1031,5,0.3669659229752874
1032,5,0.37795462285341785
1033,5,0.33886559244387554
1034,5,0.36895591118580673
1035,5,0.44690823160567983
1036,5,0.36498727370389733
1037,5,0.3854153315457938
1038,5,0.43271434496723016
1039,5,0.3033724215780277
1040,5,0.40800368722335717
1041,5,0.36262043446288633
1042,5,0.35465950266329527
1043,5,0.3392688500235987
1044,5,0.3285432157341894
1045,5,0.3236634886949784
1046,5,0.356548693496713
1047,5,0.3784286848037869
1048,5,0.35310322130928645
1049,5,0.34358691723715584
1050,5,0.38029876694279574
1051,5,0.3762857831257603
1052,5,0.3844950448219366
1053,5,0.32647578098070934
1054,5,0.4053448422278543
1055,5,0.2989379224648949
1056,5,0.35934300501609756
1057,5,0.28672563316300104
1058,5,0.37143196818140617
1059,5,0.3675114013625273
1060,5,0.3494413191049691
1061,5,0.3500402448313184
1062,5,0.32125020523072584
1063,5,0.36401515074784296
1064,5,0.39009606134377706
1065,5,0.3632010217851614
1066,5,0.4096483149015334
1067,5,0.3706507064058907
1068,5,0.280651326963787
1069,5,0.3641687778573917
1070,5,0.4221730772343206
1071,5,0.33141750811963255
1072,5,0.38358040851424674
1073,5,0.36806539789482867
